Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
Short Nlessage Service,IoT,12,IOT-Network,IOT-App,2000
SNIS,IoT,12,IOT-Network,IOT-App,2000
cloud networking,IoT,12,IOT-Network,IOT-App,2000
fuzzy algorithm,IoT,12,IOT-Network,IOT-App,2000
Wireless Sensor Technology,IoT,12,IOT-Network,IOT-App,2000
GSM,IoT,12,EPS-Store,IOT-App,2000
FMCG,IoT,12,IOT-Network,IOT-App,2000
Fast Moving Consumer Goods,IoT,12,IOT-Network,IOT-App,2000
SWOT,IoT,12,IOT-Network,IOT-App,2000
Success Weakness Opportunities and Threats Analysis,IoT,12,IOT-Network,IOT-App,2000
Unmanned Aerial Vehicle,CH,14,IOT-Network,IOT-Network,2000
Unmanned Aerial System,CH,14,IOT-Network,IOT-Network,2000
Wireless Sensor Network,CH,14,IOT-Network,IOT-Network,2000
Cluster Head Election,CH,14,IOT-Network,IOT-Network,2000
Security,CH,14,EPS-Grid,IOT-Network,2000
Collaborative Localization,IoT,9,IOT-Network,IOT-App,2000
Unmanned Aerial Vehicles,IoT,9,IOT-Network,IOT-App,2000
IoT security challenges,IoT,10,IOT-Network,IOT-App,2000
Trust in IoT,IoT,10,IOT-Network,IOT-App,2000
IoT data privacy,IoT,10,IOT-Network,IOT-App,2000
5G wireless technology,IoT,10,IOT-Network,IOT-App,2000
Network function virtualization,IoT,10,IOT-Network,IOT-App,2000
Practical course in IoT,IoT,8,IOT-Network,IOT-App,2000
IoT middleware,IoT,8,IOT-Network,IOT-App,2000
blockchain,IoT,17,IOT-Network,IOT-App,2000
concave games,IoT,8,IOT-Network,IOT-App,2000
extensibility,IoT,10,IOT-Network,IOT-App,2000
heterogeneity,IoT,10,IOT-App,IOT-App,2000
Deep learning,IoT,8,IOT-App,IOT-App,2000
Infrared,IR,8,IOT-Network,IOT-Network,2000
zero power,IR,8,IOT-Network,IOT-Network,2000
Internet of Things,IR,8,IOT-App,IOT-Network,2000
MEMS,IR,8,IOT-Network,IOT-Network,2000
AWS IoT,IoT,36,IOT-Network,IOT-App,2000
WSN Metrics,WSN,12,IOT-Network,IOT-Network,2000
Smart City,WSN,12,IOT-Network,IOT-Network,2000
IoT Security,WSN,12,IOT-Network,IOT-Network,2000
Intrusion Detection,WSN,12,IOT-Network,IOT-Network,2000
WSN Security Treatment,WSN,12,IOT-Network,IOT-Network,2000
Adaptive Services,IoT,12,IOT-Network,IOT-App,2000
User Profile,IoT,12,IOT-Network,IOT-App,2000
Tor hidden service,IoT,8,IOT-Network,IOT-App,2000
IoT Camera,IoT,10,IOT-Network,IOT-App,2000
Deep Learning,IoT,25,IOT-Network,IOT-App,2000
Wi-Fi radar,Wi-Fi,20,IOT-Network,IOT-Network,2000
collapsed structure,Wi-Fi,20,IOT-Network,IOT-Network,2000
coverage,Wi-Fi,20,IOT-Network,IOT-Network,2000
ThingSpeak,IoT,10,IOT-Network,IOT-App,2000
crack sensor,RFID,12,IOT-Network,IOT-Network,2000
RFID on metal,RFID,12,IOT-Network,IOT-Network,2000
robust chipless RFID,RFID,12,IOT-Network,IOT-Network,2000
SHM,RFID,12,IOT-Network,IOT-Network,2000
structural health monitoring,RFID,12,IOT-Network,IOT-Network,2000
RFID tags,RFID,12,IOT-App,IOT-Network,2000
Temperature sensor,RFID,12,IOT-Network,IOT-Network,2000
UHF communication,RFID,12,IOT-Network,IOT-Network,2000
Wearable IoT devices,IoT,8,IOT-Network,IOT-App,2000
ROC analysis,IoT,8,IOT-Network,IOT-App,2000
security,intrusion detection system,13,EPS-Source,IOT-App,2000
data veracity,IoT,12,IOT-Network,IOT-App,2000
unsupervised learning,IoT,12,IOT-Network,IOT-App,2000
Mobile RFID System,RFID,8,IOT-Network,IOT-Network,2000
Internet of Things,feature selection,8,IOT-App,IOT-App,2000
Fog,IoT,12,IOT-Network,IOT-App,2000
internet of things,wireless communication,10,EPS-Store,EPS-Store,2000
Service oriented things,IoT,8,IOT-Network,IOT-App,2000
Field informatics,IoT,8,IOT-Network,IOT-App,2000
support vector machines,IoT,9,IOT-Network,IOT-App,2000
spectrum allocation,IoT,9,IOT-Network,IOT-App,2000
machine learning,intrusion detection system,9,IOT-App,IOT-App,2000
compression header,intrusion detection system,9,IOT-Network,IOT-App,2000
routing attack,intrusion detection system,9,IOT-Network,IOT-App,2000
Unmanned Aerial Vehicle,UAVs,8,IOT-Network,IOT-App,2000
Wireless Sensor Network,UAVs,8,IOT-Network,IOT-App,2000
Data Collection,UAVs,8,IOT-Network,IOT-App,2000
power meter,IoT,8,IOT-Network,IOT-App,2000
internet of things,EH,8,EPS-Store,IOT-Network,2000
S-MANAGE protocol,IoT,10,IOT-Network,IOT-App,2000
SDVS,IoT,10,IOT-Network,IOT-App,2000
Software-defined virtual sensor,IoT,10,IOT-Network,IOT-App,2000
SD-IoT,IoT,10,IOT-Network,IOT-App,2000
Software-defined IoT,IoT,10,IOT-Network,IOT-App,2000
smart street lighting system,smart street,8,IOT-Network,IOT-Network,2000
NB-IoT,smart street,8,IOT-App,IOT-Network,2000
IoT,smart street,8,IOT-App,IOT-Network,2000
smart city,smart street,10,EPS-Store,IOT-Network,2000
End-edge-cloud Network Architecture,IoT,12,IOT-Network,IOT-App,2000
Smart Classroom,IoT,12,IOT-Network,IOT-App,2000
6LowPAN,IoT,8,IOT-Network,IOT-App,2000
Intrusion Detection Schemes,ECG,10,IOT-Network,IOT-App,2000
Penetration Testing,ECG,10,IOT-Network,IOT-App,2000
6LowPAN,ECG,10,IOT-Network,IOT-App,2000
Defense Strategy,ECG,10,IOT-Network,IOT-App,2000
electrocardiography,ECG,8,IOT-Network,IOT-App,2000
Wireless Application Protocol,IoT,8,IOT-Network,IOT-App,2000
Intelligent Building,IoT,8,IOT-Network,IOT-App,2000
IoT networks,WSN,8,IOT-Network,IOT-Network,2000
Edge Computing,WSN,10,IOT-App,IOT-Network,2000
Artificial Intelligence,WSN,8,IOT-App,IOT-Network,2000
Cybersecurity,IoT,7,IOT-Network,IOT-App,2000
energy harvesting,EH,8,IOT-App,IOT-Network,2000
IoT,network slicing,18,IOT-App,IOT-Network,2000
5G,MEC,16,IOT-App,IOT-App,2000
IoT,MEC,18,IOT-App,IOT-App,2000
Cloud Services,MEC,12,IOT-Network,IOT-App,2000
Video Surveillance,MEC,12,IOT-Network,IOT-App,2000
IoT,EC,8,IOT-App,IOT-App,2000
cloud computing,EC,8,EPS-Grid,IOT-App,2000
fog computing,EC,8,IOT-App,IOT-App,2000
multi-cloud,EC,8,IOT-Network,IOT-App,2000
Agriculture,LoRa,8,IOT-Network,IOT-App,2000
media access control,IoT,11,IOT-Network,IOT-App,2000
real/non-real time,IoT,8,IOT-Network,IOT-App,2000
distributed scheduling algorithm,IoT,8,IOT-Network,IOT-App,2000
energy efficiency,5G,12,IOT-App,IOT-App,2000
LoRa,physical layer,8,IOT-App,IOT-App,2000
power splitting,IoT,15,IOT-Network,IOT-App,2000
relaying,IoT,12,IOT-Network,IOT-App,2000
Privacy,IPv6,10,EPS-Grid,EPS-Store,2000
Congruence relation,IPv6,10,IOT-Network,EPS-Store,2000
Internet of vehicles,IoV,14,IOT-Network,IOT-App,2000
privacy preservation,IoT,7,IOT-Network,IOT-App,2000
energy efficiency,MEC,11,IOT-App,IOT-App,2000
Efficiency,IoT,9,IOT-Network,IOT-App,2000
device management,IoT,10,IOT-Network,IOT-App,2000
wireless power transfer,IoT,7,IOT-App,IOT-App,2000
flow table,IoT,9,IOT-Network,IOT-App,2000
peripheral nodes,IoT,9,IOT-Network,IOT-App,2000
software defined network (sdn),IoT,9,IOT-Network,IOT-App,2000
wireless sensor networks (wsns),IoT,9,IOT-Network,IOT-App,2000
zone,IoT,9,IOT-Network,IOT-App,2000
big data platforms,IoT,8,IOT-Network,IOT-App,2000
information integration,IoT,8,IOT-Network,IOT-App,2000
stream processing,IoT,8,IOT-Network,IOT-App,2000
security,5G,12,EPS-Source,IOT-App,2000
QoS-aware,IoT,8,IOT-Network,IOT-App,2000
heterogeneous wireless access,IoT,8,IOT-Network,IOT-App,2000
AP,Wi-Fi,8,EPS-Load,IOT-Network,2000
Access pointselection,Wi-Fi,8,IOT-Network,IOT-Network,2000
coalition formation game,Wi-Fi,8,IOT-Network,IOT-Network,2000
industrial Internet of Things,Wi-Fi,8,IOT-Network,IOT-Network,2000
LTE-U,Wi-Fi,8,IOT-Network,IOT-Network,2000
long term evolution-unlicensedand Wi-Fi coexistence,Wi-Fi,8,IOT-Network,IOT-Network,2000
smart space,IoT,8,IOT-Network,IOT-App,2000
configuration management,IoT,8,IOT-Network,IOT-App,2000
vulnerability,IoT,9,IOT-Network,IOT-App,2000
CO2 Emission,COe,10,IOT-Network,IOT-Network,2000
Mobile Sensor Communications,COe,10,IOT-Network,IOT-Network,2000
Statistical Tools,COe,10,IOT-Network,IOT-Network,2000
Energy heterogeneity,WSN,8,IOT-Network,IOT-Network,2000
Node placement,WSN,8,IOT-Network,IOT-Network,2000
Routing protocols,WSN,8,IOT-Network,IOT-Network,2000
Backscatter,IoT,8,IOT-Network,IOT-App,2000
NFV,QoS,8,IOT-Network,IOT-App,2000
fog gateway and fuzzy inference system,IoT,10,IOT-Network,IOT-App,2000
service management,IoT,10,IOT-Network,IOT-App,2000
business process application,IoT,10,IOT-Network,IOT-App,2000
management,ICT,10,IOT-Network,IOT-Network,2000
manager,ICT,10,IOT-Network,IOT-Network,2000
Information and Communication Technologies,ICT,10,IOT-Network,IOT-Network,2000
digital economy,ICT,10,IOT-Network,IOT-Network,2000
e-manager,ICT,10,IOT-Network,IOT-Network,2000
managerial challenges,ICT,10,IOT-Network,IOT-Network,2000
Fault-Tolerance,IoT,8,IOT-Network,IOT-App,2000
Dual-Band Wireless Networking,IoT,8,IOT-Network,IOT-App,2000
IoT-based Framework,IoT,9,IOT-Network,IOT-App,2000
Monitoring and Automation,IoT,9,IOT-Network,IOT-App,2000
Precision Agriculture,IoT,9,IOT-Network,IOT-App,2000
Radio frequency,IoT,7,IOT-Network,IOT-App,2000
Security in 5G,5G,14,IOT-Network,IOT-App,2000
5G Mobile Wireless Networks,5G,14,IOT-Network,IOT-App,2000
IDS,5G,14,IOT-Network,IOT-App,2000
Intrusion detection System,5G,14,IOT-Network,IOT-App,2000
Network Slicing,network slicing,12,IOT-Network,IOT-Network,2000
Open Air Interface,network slicing,9,IOT-Network,IOT-Network,2000
eMBB,network slicing,9,IOT-Network,IOT-Network,2000
Application Layer Protocol,IoT,8,IOT-Network,IOT-App,2000
IoT Communication Protocol,IoT,8,IOT-Network,IOT-App,2000
Green IoT,IoT,8,IOT-Network,IOT-App,2000
Energy Consumption,IoT,24,IOT-Network,IOT-App,2000
4G Utilization,IoT,8,IOT-Network,IOT-App,2000
5G,SNR,8,IOT-App,IOT-Network,2000
Heterogeneous Networks,IoT,7,IOT-Network,IOT-App,2000
Energy Efficient User Association,IoT,7,IOT-Network,IOT-App,2000
Fifth Generation Cellular Networks,IoT,7,IOT-Network,IOT-App,2000
Resource Allocation,IoT,13,IOT-Network,IOT-App,2000
reinforcement learning,IoT,11,IOT-App,IOT-App,2000
full-duplex,IoT,7,IOT-Network,IOT-App,2000
5G networks,IoT,7,IOT-App,IOT-App,2000
Wi-Fi Halow,Wi-Fi,14,IOT-Network,IOT-Network,2000
IoT/IoT Protocol,IoT,8,IOT-Network,IOT-App,2000
PM10,IoT,8,IOT-Network,IOT-App,2000
PM2.5,IoT,8,IOT-Network,IOT-App,2000
Fine dust,IoT,8,IOT-Network,IOT-App,2000
Wireless network<bold>,IoT,8,IOT-Network,IOT-App,2000
</bold>,IoT,8,IOT-Network,IOT-App,2000
C-RAN,IoT,22,IOT-Network,IOT-App,2000
IoT,DFP,10,IOT-App,IOT-Network,2000
Fingerprint,DFP,10,IOT-Network,IOT-Network,2000
Signature,DFP,10,IOT-Network,IOT-Network,2000
Image Processing,DFP,10,IOT-Network,IOT-Network,2000
Deep Learning,DFP,10,IOT-Network,IOT-Network,2000
Raspberry Pi,DFP,10,IOT-App,IOT-Network,2000
Device identification,DFP,10,IOT-Network,IOT-Network,2000
IoT platforms,IoT,18,IOT-Network,IOT-App,2000
augmented reality,IoT,11,IOT-Network,IOT-App,2000
energy efficient,IoT,15,IOT-Network,IOT-App,2000
CO2 emissions,IoT,10,IOT-Network,IOT-App,2000
IoT flood,IoT,10,IOT-Network,IOT-App,2000
IPv6 proxy,IPv6,12,IOT-Network,EPS-Store,2000
Big data,IPv6,12,IOT-Network,EPS-Store,2000
Data mining,IPv6,12,IOT-Network,EPS-Store,2000
Smart health,IPv6,12,IOT-Network,EPS-Store,2000
Content provider,IoT,7,IOT-Network,IOT-App,2000
Mobile Network Operator,IoT,7,IOT-Network,IOT-App,2000
Matching Game,IoT,11,IOT-Network,IOT-App,2000
TinyOS,IoT,10,IOT-Network,IOT-App,2000
FreeRTOS,IoT,10,IOT-Network,IOT-App,2000
Channel State Information,IoT,7,IOT-Network,IOT-App,2000
Computation Complexity,IoT,7,IOT-Network,IOT-App,2000
Fast Matrix Algorithms,IoT,7,IOT-Network,IOT-App,2000
Strassen's Algorithm,IoT,7,IOT-Network,IOT-App,2000
Block LU Decomposition,IoT,7,IOT-Network,IOT-App,2000
5G wireless network systems,5G,7,IOT-Network,IOT-App,2000
authentication,5G,7,EPS-Source,IOT-App,2000
availability,5G,7,IOT-Network,IOT-App,2000
confidentiality,5G,7,IOT-App,IOT-App,2000
key management,5G,7,IOT-Network,IOT-App,2000
privacy,5G,7,EPS-Source,IOT-App,2000
heterogenous networks,5G,7,IOT-Network,IOT-App,2000
device-to-device communications,5G,7,IOT-Network,IOT-App,2000
massive multiple-input multiple-output,5G,7,IOT-Network,IOT-App,2000
software-defined networks,5G,7,IOT-Network,IOT-App,2000
5G wireless security architecture,5G,7,IOT-Network,IOT-App,2000
long-term evolution,IoT,7,IOT-Network,IOT-App,2000
machine-type communications,IoT,7,EPS-Source,IOT-App,2000
5G new radio,IoT,7,IOT-Network,IOT-App,2000
Battery Lifetime,IoT,8,IOT-Network,IOT-App,2000
Critical Latency,IoT,8,IOT-Network,IOT-App,2000
application-aware,AQRA,8,IOT-Network,IOT-Network,2000
internet of things,AQRA,8,EPS-Store,IOT-Network,2000
quality of service,AQRA,8,EPS-Grid,IOT-Network,2000
routing,AQRA,8,EPS-Source,IOT-Network,2000
software-defined networking,AQRA,8,IOT-Network,IOT-Network,2000
latency,IoT,20,IOT-Network,IOT-App,2000
Mobile Edge Computing,MEC,10,IOT-App,IOT-App,2000
Computation offloading,IoT,20,IOT-Network,IOT-App,2000
joint communication and computation optimization,IoT,12,IOT-Network,IOT-App,2000
on-demand resource allocation,IoT,12,IOT-Network,IOT-App,2000
Privacy-preserving,IoT,7,IOT-Network,IOT-App,2000
Deep learning,DL,7,IOT-App,IOT-Network,2000
Internet of Things,DL,7,IOT-App,IOT-Network,2000
Metaheuristic algorithm,IoT,7,IOT-Network,IOT-App,2000
Resource allocation problem,IoT,7,IOT-Network,IOT-App,2000
cloud services,Industry 4.0,7,IOT-Network,IOT-App,2000
machine learning,Industry 4.0,7,IOT-App,IOT-App,2000
agricultural pests and diseases,Industry 4.0,7,IOT-Network,IOT-App,2000
Open Data,IoT,7,IOT-Network,IOT-App,2000
Military Operations,IoT,7,IOT-Network,IOT-App,2000
HADR,IoT,7,IOT-Network,IOT-App,2000
Humanitarian Assistance and Disaster Relief,IoT,7,IOT-Network,IOT-App,2000
Keywords Auto-ID,RFID,12,IOT-Network,IOT-Network,2000
EPC,RFID,12,IOT-Network,IOT-Network,2000
ISO,RFID,12,IOT-Percept,IOT-Network,2000
line of sight,RFID,12,IOT-Network,IOT-Network,2000
real time locating system,RFID,12,IOT-Network,IOT-Network,2000
standardization,RFID,12,IOT-Network,IOT-Network,2000
tracking Introduction (Heading 1),RFID,12,IOT-Network,IOT-Network,2000
GDPR,IoT,11,IOT-Network,IOT-App,2000
Threats,IoT,10,IOT-Network,IOT-App,2000
IoT Platforms,IoT,8,IOT-Network,IOT-App,2000
Old Homes,IoT,8,IOT-Network,IOT-App,2000
Lighting System,IoT,8,IOT-Network,IOT-App,2000
Home Automation System,IoT,8,IOT-Network,IOT-App,2000
Optical Burst Switching,ECG,10,IOT-Network,IOT-App,2000
jitter,ECG,10,IOT-Network,IOT-App,2000
deflection routing,ECG,10,IOT-Network,IOT-App,2000
congestion,ECG,10,IOT-Network,IOT-App,2000
Real Time services,TIMON,10,IOT-Network,IOT-Network,2000
Real Time information,TIMON,10,IOT-Network,IOT-Network,2000
Cloud Computing,TIMON,10,EPS-Grid,IOT-Network,2000
Traffic Congestion,TIMON,10,IOT-Network,IOT-Network,2000
Hybrid Networks,TIMON,10,IOT-Network,IOT-Network,2000
Cooperative Positioning,TIMON,10,IOT-Network,IOT-Network,2000
Fog computing,TIMON,10,IOT-Network,IOT-Network,2000
Fog to Cloud,TIMON,10,IOT-Network,IOT-Network,2000
Edge computing,TIMON,10,EPS-Load,IOT-Network,2000
information visualization,IoT,8,IOT-Network,IOT-App,2000
Threat Detection,IoT,12,IOT-Network,IOT-App,2000
Delay Tolerant Networks,IoT,7,IOT-Network,IOT-App,2000
Location-based Services,IoT,7,IOT-Network,IOT-App,2000
gateway allocation,IoT,7,IOT-Network,IOT-App,2000
position estimation,IoT,7,IOT-Network,IOT-App,2000
approximation algorithms,IoT,7,IOT-Network,IOT-App,2000
MQTT protocol,IoT,15,IOT-Network,IOT-App,2000
Model checking,IoT,7,IOT-Network,IOT-App,2000
SSL/TLS,IoT,7,IOT-Network,IOT-App,2000
Certificate validation,IoT,7,IOT-Network,IOT-App,2000
Identity,IoT,7,IOT-Network,IOT-App,2000
iot honeypot,IoT,12,IOT-Network,IOT-App,2000
threat detection,IoT,12,IOT-Network,IOT-App,2000
system security,IoT,12,IOT-Network,IOT-App,2000
resource discovery,IoT,8,IOT-Network,IOT-App,2000
UPnP,IoT,8,IOT-Network,IOT-App,2000
HAUS IoT Platform,IoT,7,IOT-Network,IOT-App,2000
devices,IoT,7,IOT-Network,IOT-App,2000
Data Governance,IoT,7,IOT-Network,IOT-App,2000
Data Policies,IoT,7,IOT-Network,IOT-App,2000
elderly,IoT,7,IOT-Compute,IOT-App,2000
cyberattack,IoT,7,IOT-Compute,IOT-App,2000
dimension reduction,IoT,7,IOT-Compute,IOT-App,2000
deep feature embedding learning,IoT,7,IOT-Compute,IOT-App,2000
real time intrusion detection,IoT,7,IOT-Compute,IOT-App,2000
Emergent Configurations,IoT,7,IOT-Compute,IOT-App,2000
Self-adaptation,IoT,7,IOT-Compute,IOT-App,2000
mechanical system supervision,IoT,9,IOT-Compute,IOT-App,2000
pipe supervision,IoT,9,IOT-Compute,IOT-App,2000
WSN synchronized MAC protocol,IoT,9,IOT-Compute,IOT-App,2000
Data clouds,IoT,9,IOT-Compute,IOT-App,2000
FOG computing,IoT,9,IOT-Compute,IOT-App,2000
Datacenter,IoT,9,IOT-Compute,IOT-App,2000
Contention cost and smart healthcare,IoT,9,IOT-Compute,IOT-App,2000
Antenna gain,IoT,7,IOT-Compute,IOT-App,2000
dual-resonant frequencies,IoT,7,IOT-Compute,IOT-App,2000
Jerusalem-cross frequency selective surface,IoT,7,IOT-Compute,IOT-App,2000
radiation pattern,IoT,7,IOT-Compute,IOT-App,2000
Authentication,CH,7,IOT-App,IOT-Network,2000
unmanned aerial vehicles,IoT,12,IOT-Compute,IOT-App,2000
channel models,IoT,12,IOT-Compute,IOT-App,2000
cyber-physical networks,IoT,20,IOT-Compute,IOT-App,2000
Data centers,DCs,10,IOT-Compute,IOT-Compute,2000
circular business model,IoT,8,IOT-Compute,IOT-App,2000
sustainability,IoT,8,IOT-Compute,IOT-App,2000
servitization,IoT,8,IOT-Compute,IOT-App,2000
PSS,IoT,8,IOT-Compute,IOT-App,2000
Product-Service System,IoT,8,IOT-Compute,IOT-App,2000
Big Data & Analytics,IoT,8,IOT-Compute,IOT-App,2000
household appliances,IoT,8,IOT-Compute,IOT-App,2000
Light-weight device,IoT,7,IOT-Compute,IOT-App,2000
Demand side response,DSR,9,IOT-Compute,IOT-Compute,2000
Aggregators,DSR,9,IOT-Compute,IOT-Compute,2000
Smart grids,DSR,9,EPS-Grid,IOT-Compute,2000
Institutional innovation,DSR,9,IOT-Compute,IOT-Compute,2000
Intermediaries,DSR,9,IOT-Compute,IOT-Compute,2000
Receptivity,DSR,9,IOT-Compute,IOT-Compute,2000
Ancillary services,MPC,8,IOT-Compute,IOT-Compute,2000
Rotary kiln,MPC,8,IOT-Compute,IOT-Compute,2000
Dynamic optimization,MPC,8,IOT-Compute,IOT-Compute,2000
Steady-state optimization,MPC,8,IOT-Compute,IOT-Compute,2000
Calcination,MPC,8,IOT-Compute,IOT-Compute,2000
Business models,MGs,12,IOT-Compute,IOT-Compute,2000
Electricity tariffs,MGs,12,IOT-Compute,IOT-Compute,2000
Distributed energy resources,MC,8,EPS-Source,IOT-Compute,2000
Battery storage,MC,8,EPS-Source,IOT-Compute,2000
Rooftop PV,MC,8,IOT-Compute,IOT-Compute,2000
Monte Carlo analysis,MC,8,IOT-Compute,IOT-Compute,2000
Home energy management,MC,8,IOT-Compute,IOT-Compute,2000
Policy function approximation,MC,8,IOT-Compute,IOT-Compute,2000
Wind power,MG,10,EPS-Load,EPS-Source,2000
islanding detection method,DC,10,IOT-Compute,EPS-Source,2000
renewable energy sources,multi-energy microgrid,8,EPS-Source,IOT-Compute,2000
wind turbines,multi-energy microgrid,8,IOT-Compute,IOT-Compute,2000
renewable energy sources,DG,12,EPS-Source,EPS-Source,2000
wind turbines,DG,12,IOT-Compute,EPS-Source,2000
Multi energy hubs,MEH,8,IOT-Compute,IOT-Compute,2000
Smart building,MEH,8,IOT-Compute,IOT-Compute,2000
Energy management,MEH,8,EPS-Source,IOT-Compute,2000
Demand response,MEH,8,EPS-Source,IOT-Compute,2000
Carbon emission,MEH,8,IOT-Compute,IOT-Compute,2000
nonlinear programming,MGs,8,IOT-Compute,IOT-Compute,2000
optimisation,MGs,10,IOT-Compute,IOT-Compute,2000
smart power grids,MGs,10,IOT-Compute,IOT-Compute,2000
integer programming,MGs,8,IOT-Compute,IOT-Compute,2000
Battery energy storage system,state of charge,7,EPS-Grid,IOT-Compute,2000
time delay,state of charge,7,IOT-Compute,IOT-Compute,2000
DC loads,DC,9,IOT-Compute,EPS-Source,2000
high penetration,DC,7,IOT-Compute,EPS-Source,2000
energy management systems,MGs,7,IOT-Compute,IOT-Compute,2000
Anomaly detection system,smart meter,9,IOT-Compute,EPS-Source,2000
Large data,smart meter,9,IOT-Compute,EPS-Source,2000
Photovoltaic system,smart meter,9,IOT-Compute,EPS-Source,2000
Smart devices,smart meter,9,EPS-Store,EPS-Source,2000
deep reinforcement learning,reinforcement learning,7,IOT-App,IOT-App,2000
Stochastic programming,energy storage,9,EPS-Source,EPS-Source,2000
harmonic distortion,power quality,7,IOT-Compute,EPS-Source,2000
Multi-energy complementarity,DC,10,IOT-Compute,EPS-Source,2000
DC distribution network,DC,10,IOT-Compute,EPS-Source,2000
Source-load storage,DC,10,IOT-Compute,EPS-Source,2000
Consistency coordination,DC,10,IOT-Compute,EPS-Source,2000
Monte Carlo methods,PV,7,IOT-Compute,EPS-Source,2000
power convertors,power quality,7,IOT-Compute,EPS-Source,2000
power supply quality,power quality,7,IOT-Compute,EPS-Source,2000
distributed power generation,power quality,7,IOT-Compute,EPS-Source,2000
Advanced Current Controller,power quality,8,IOT-Compute,EPS-Source,2000
Fuzzy-Logic Controller,power quality,8,IOT-Compute,EPS-Source,2000
Multi-Purpose Static Compensator,power quality,8,IOT-Compute,EPS-Source,2000
Power Quality Improvement,power quality,8,IOT-Compute,EPS-Source,2000
Photo-voltaic,PV,10,IOT-Compute,EPS-Source,2000
Renewable Energy Sources,PV,10,IOT-Compute,EPS-Source,2000
