Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
Girvan-Newman algorithm,IoT,8,IOT-Network,IOT-App,2000
hyperbolic network embedding,IoT,6,IOT-Network,IOT-App,2000
Rigel embedding,IoT,8,IOT-Network,IOT-App,2000
edge-betweenness centrality,IoT,6,IOT-Network,IOT-App,2000
smart-cities/buildings,IoT,6,IOT-Network,IOT-App,2000
Fuzzy system,IoT,9,IOT-Network,IOT-App,2000
Fuzzy system,RFID,6,IOT-Network,EPS-Grid,2000
Performance,RFID,6,IOT-App,EPS-Grid,2000
triboelectric nanogenerators,TENG,6,IOT-Network,IOT-App,2000
IoT,wireless multimedia sensor networks,8,IOT-App,IOT-Network,2000
Internet of things,wireless multimedia sensor networks,8,EPS-Source,IOT-Network,2000
Big graph databases,wireless multimedia sensor networks,8,IOT-Network,IOT-Network,2000
NoSQL databases,wireless multimedia sensor networks,8,IOT-Network,IOT-Network,2000
Wireless multimedia sensor networks,wireless multimedia sensor networks,8,IOT-Network,IOT-Network,2000
Simulator,wireless multimedia sensor networks,8,IOT-Network,IOT-Network,2000
fault tolerance,WSN,6,IOT-App,IOT-App,2000
disaster forecast,WSN,6,IOT-Network,IOT-App,2000
machine learning,WSN,10,IOT-App,IOT-App,2000
Internet of vehicles,IoT,10,IOT-Network,IOT-App,2000
Video streaming,IoT,10,IOT-Network,IOT-App,2000
Vehicular communication,IoT,10,IOT-Network,IOT-App,2000
Intelligent transportation system,IoT,10,IOT-Network,IOT-App,2000
Traffic safety,IoT,10,IOT-Network,IOT-App,2000
Internet of Things,dynamic differential game,6,IOT-App,IOT-Network,2000
wireless multimedia system,dynamic differential game,6,IOT-Network,IOT-Network,2000
state transition,dynamic differential game,6,IOT-Network,IOT-Network,2000
malware propagation,dynamic differential game,6,IOT-Network,IOT-Network,2000
differential game,dynamic differential game,6,IOT-Network,IOT-Network,2000
Internet of Things,WMS,9,IOT-App,IOT-Network,2000
wireless multimedia system,WMS,9,IOT-Network,IOT-Network,2000
state transition,WMS,9,IOT-Network,IOT-Network,2000
malware propagation,WMS,9,IOT-Network,IOT-Network,2000
differential game,WMS,9,IOT-Network,IOT-Network,2000
wireless multimedia system,IoT,9,IOT-Network,IOT-App,2000
state transition,IoT,9,IOT-Network,IOT-App,2000
malware propagation,IoT,9,IOT-Network,IOT-App,2000
differential game,IoT,9,IOT-Network,IOT-App,2000
Structural health monitoring,SHM,6,IOT-Network,IOT-Network,2000
IoT,SHM,6,IOT-App,IOT-Network,2000
Wireless Sensor Networks,SHM,6,EPS-Store,IOT-Network,2000
Critical infrastructure,SHM,6,IOT-Network,IOT-Network,2000
NDN,loT,15,IOT-Network,IOT-Network,2000
Named Data Networking,loT,15,IOT-Network,IOT-Network,2000
Forwarding,loT,15,IOT-Network,IOT-Network,2000
MDP,loT,15,IOT-Network,IOT-Network,2000
Markov Decision Process,loT,15,IOT-Network,IOT-Network,2000
Latency,loT,15,IOT-Network,IOT-Network,2000
Delay,loT,15,IOT-App,IOT-Network,2000
Green IoT,Internet of Things,8,IOT-Network,IOT-App,2000
Green RFID,Internet of Things,8,IOT-Network,IOT-App,2000
Green Data Centers,Internet of Things,8,IOT-Network,IOT-App,2000
Wi-Fi Module,IoT,8,IOT-Network,IOT-App,2000
IoT for agriculture,WSN,6,IOT-Network,IOT-App,2000
LoRaWAN,WSN,6,IOT-Network,IOT-App,2000
fading,WSN,6,IOT-Network,IOT-App,2000
congestion control,wireless sensor networks,9,IOT-App,IOT-App,2000
congestion detection,wireless sensor networks,9,IOT-Network,IOT-App,2000
congestion avoidance,wireless sensor networks,9,IOT-Network,IOT-App,2000
congestion release,wireless sensor networks,9,IOT-Network,IOT-App,2000
LoRa WAN,LoRa,9,IOT-Network,IOT-App,2000
Monitoring,LoRa,9,IOT-Network,IOT-App,2000
Mobile Sensing Platform,GPRS,8,IOT-Network,EPS-Grid,2000
Data Collection,GPRS,8,IOT-Network,EPS-Grid,2000
Soil Moisture Monitoring,GPRS,8,IOT-Network,EPS-Grid,2000
Smart security systems,IoT,12,IOT-Network,IOT-App,2000
Smart business,IoT,12,IOT-Network,IOT-App,2000
Radio Frequency identification,IoT,12,IOT-Network,IOT-App,2000
REID,IoT,12,IOT-Network,IOT-App,2000
Global Positioning System,IoT,24,IOT-Network,IOT-App,2000
GPS,IoT,14,IOT-Network,IOT-App,2000
Global System for Nlobile communication,IoT,12,IOT-Network,IOT-App,2000
GSNI,IoT,12,IOT-Network,IOT-App,2000
Short Nlessage Service,IoT,12,IOT-Network,IOT-App,2000
SNIS,IoT,12,IOT-Network,IOT-App,2000
cloud networking,IoT,12,IOT-Network,IOT-App,2000
fuzzy algorithm,IoT,12,IOT-Network,IOT-App,2000
Wireless Sensor Technology,IoT,12,IOT-Network,IOT-App,2000
GSM,IoT,12,EPS-Store,IOT-App,2000
FMCG,IoT,12,IOT-Network,IOT-App,2000
Fast Moving Consumer Goods,IoT,12,IOT-Network,IOT-App,2000
SWOT,IoT,12,IOT-Network,IOT-App,2000
Success Weakness Opportunities and Threats Analysis,IoT,12,IOT-Network,IOT-App,2000
smart classroom,IoT,6,IOT-Network,IOT-App,2000
Attendance,IoT,6,IOT-Network,IOT-App,2000
Unmanned Aerial Vehicle,CH,14,IOT-Network,IOT-App,2000
Unmanned Aerial System,CH,14,IOT-Network,IOT-App,2000
Wireless Sensor Network,CH,14,IOT-App,IOT-App,2000
Cluster Head Election,CH,14,IOT-Network,IOT-App,2000
Security,CH,14,EPS-Grid,IOT-App,2000
HRV,ECG,6,IOT-Network,IOT-App,2000
MSP430,ECG,6,IOT-Network,IOT-App,2000
CC3100,ECG,6,IOT-Network,IOT-App,2000
PubNub,ECG,6,IOT-Network,IOT-App,2000
Monitoring System,Wi-Fi,6,IOT-Network,IOT-App,2000
Received signal strength indication,Wi-Fi,6,IOT-Network,IOT-App,2000
Network node routing,Wi-Fi,6,IOT-Network,IOT-App,2000
Pattern obfuscation,IoT,6,IOT-Network,IOT-App,2000
human activity detection,IoT,6,IOT-Network,IOT-App,2000
Collaborative Localization,IoT,9,IOT-Network,IOT-App,2000
Unmanned Aerial Vehicles,IoT,9,IOT-Network,IOT-App,2000
IoT security challenges,IoT,10,IOT-Network,IOT-App,2000
Trust in IoT,IoT,10,IOT-Network,IOT-App,2000
IoT data privacy,IoT,10,IOT-Network,IOT-App,2000
5G wireless technology,IoT,10,IOT-Network,IOT-App,2000
Network function virtualization,IoT,10,IOT-Network,IOT-App,2000
Liveness Detection,IoT,6,IOT-Network,IOT-App,2000
Voice Control System,IoT,6,IOT-Network,IOT-App,2000
Wireless Side Channels,IoT,6,IOT-Network,IOT-App,2000
Practical course in IoT,IoT,8,IOT-Network,IOT-App,2000
IoT middleware,IoT,8,IOT-Network,IOT-App,2000
blockchain,IoT,17,IOT-Network,IOT-App,2000
concave games,IoT,8,IOT-Network,IOT-App,2000
extensibility,IoT,10,IOT-Network,IOT-App,2000
heterogeneity,IoT,10,IOT-App,IOT-App,2000
6LOWPAN,LLN,6,IOT-Network,EPS-Store,2000
RPL,LLN,6,EPS-Store,EPS-Store,2000
Blackhole Attacks,LLN,6,IOT-Network,EPS-Store,2000
Exponential Smoothing,LLN,6,IOT-Network,EPS-Store,2000
Deep learning,IoT,8,IOT-App,IOT-App,2000
Infrared,IR,8,IOT-Network,IOT-Network,2000
zero power,IR,8,IOT-Network,IOT-Network,2000
Internet of Things,IR,8,IOT-App,IOT-Network,2000
MEMS,IR,8,IOT-Network,IOT-Network,2000
Infrared,PMP,6,IOT-Network,IOT-Network,2000
zero power,PMP,6,IOT-Network,IOT-Network,2000
Internet of Things,PMP,6,IOT-App,IOT-Network,2000
MEMS,PMP,6,IOT-Network,IOT-Network,2000
Heterogenous Networks,WiFi,6,IOT-Network,IOT-Network,2000
Backscatter,WiFi,6,IOT-Network,IOT-Network,2000
Algorithm,IoT,6,IOT-Network,IOT-App,2000
and attack,IoT,6,IOT-Network,IOT-App,2000
indoor-positioning system,RFID,6,IOT-Network,EPS-Grid,2000
wireless,RFID,6,IOT-Network,EPS-Grid,2000
open-source,RFID,6,IOT-Network,EPS-Grid,2000
Java,RFID,6,IOT-Network,EPS-Grid,2000
ESP 8266 NodeMCU,RFID,6,IOT-Network,EPS-Grid,2000
Compressed Sensing,IoT,6,IOT-Network,IOT-App,2000
AWS IoT,IoT,36,IOT-Network,IOT-App,2000
Mobile Complex Event Processing,CEP,6,IOT-Network,EPS-Store,2000
Remote Patient Monitoring System,CEP,6,IOT-Network,EPS-Store,2000
Sub 1 GHz,LPWAN,6,IOT-Network,IOT-Network,2000
Wireless Sensor,LPWAN,6,EPS-Store,IOT-Network,2000
Smart Home,LPWAN,6,IOT-Network,IOT-Network,2000
WSN Metrics,IoT,6,IOT-Network,IOT-App,2000
WSN Security Treatment,IoT,6,IOT-Network,IOT-App,2000
WSN Metrics,WSN,12,IOT-Network,IOT-App,2000
Smart City,WSN,12,IOT-Network,IOT-App,2000
IoT Security,WSN,12,IOT-Network,IOT-App,2000
Intrusion Detection,WSN,12,IOT-Network,IOT-App,2000
WSN Security Treatment,WSN,12,IOT-Network,IOT-App,2000
fuzzy logic,IoT,6,EPS-Store,IOT-App,2000
Adaptive Services,IoT,12,IOT-Network,IOT-App,2000
User Profile,IoT,12,IOT-Network,IOT-App,2000
radar cross section,RFID,5,IOT-Network,EPS-Grid,2000
Tor hidden service,IoT,8,IOT-Network,IOT-App,2000
ESP8266,loT,6,IOT-App,IOT-Network,2000
Firebase cloud technology,loT,6,IOT-Network,IOT-Network,2000
Real-time data transmission,loT,6,IOT-Network,IOT-Network,2000
Data mining,loT,6,IOT-Network,IOT-Network,2000
WEK4,loT,6,IOT-Network,IOT-Network,2000
internet of things,INLIFE,6,EPS-Store,IOT-Network,2000
gamification,INLIFE,6,IOT-Network,IOT-Network,2000
serious games,INLIFE,6,IOT-Network,IOT-Network,2000
incentives,INLIFE,6,IOT-Network,IOT-Network,2000
daily living activities,INLIFE,6,IOT-Network,IOT-Network,2000
cloud applications,INLIFE,6,IOT-Network,IOT-Network,2000
development platform,INLIFE,6,IOT-Network,IOT-Network,2000
IoT Camera,IoT,10,IOT-Network,IOT-App,2000
Deep Learning,IoT,25,IOT-Network,IOT-App,2000
IoT,TDS,6,IOT-App,IOT-Network,2000
Wi-Fi radar,Wi-Fi,20,IOT-Network,IOT-App,2000
Wi-Fi signal collection,Wi-Fi,6,IOT-Network,IOT-App,2000
collapsed structure,Wi-Fi,20,IOT-Network,IOT-App,2000
coverage,Wi-Fi,20,IOT-Network,IOT-App,2000
Smart cities,WiFi,6,IOT-App,IOT-Network,2000
Wireless Sensor networks,WiFi,6,EPS-Store,IOT-Network,2000
Traffic management,WiFi,6,IOT-Network,IOT-Network,2000
Smart vehicle,WiFi,6,IOT-Network,IOT-Network,2000
Retransmission,IoT,6,IOT-Network,IOT-App,2000
adaptive control,IoT,6,IOT-Network,IOT-App,2000
ThingSpeak,Internet of Things,6,IOT-Network,IOT-App,2000
ThingSpeak,IoT,10,IOT-Network,IOT-App,2000
pH sensor,pH,6,IOT-Network,EPS-Store,2000
Stress Analysis,IoT,6,IOT-Network,IOT-App,2000
GSR,IoT,6,IOT-Network,IOT-App,2000
Galvanic Skin Response,IoT,6,IOT-Network,IOT-App,2000
HR,IoT,6,IOT-Network,IOT-App,2000
Heart Rate,IoT,6,IOT-Network,IOT-App,2000
EDA,IoT,6,IOT-Network,IOT-App,2000
Electro dermal Activity,IoT,6,IOT-Network,IOT-App,2000
crack sensor,RFID,12,IOT-Network,EPS-Grid,2000
RFID on metal,RFID,12,IOT-Network,EPS-Grid,2000
robust chipless RFID,RFID,12,IOT-Network,EPS-Grid,2000
SHM,RFID,12,IOT-Network,EPS-Grid,2000
structural health monitoring,RFID,12,IOT-Network,EPS-Grid,2000
Smart Space,IoT,6,IOT-Network,IOT-App,2000
Open-Source,IoT,6,IOT-Network,IOT-App,2000
Electrical Measuring Sensor,IoT,6,IOT-Network,IOT-App,2000
OTAA,IoT,6,IOT-Network,IOT-App,2000
WiFi Backscatter,WiFi,5,IOT-Network,IOT-Network,2000
Spatial Stream,WiFi,5,IOT-Network,IOT-Network,2000
cyber-physical systems,Wi-Fi,5,IOT-App,IOT-App,2000
human mobility,Wi-Fi,5,IOT-Network,IOT-App,2000
smart cities,Wi-Fi,5,EPS-Grid,IOT-App,2000
sensor data processing,IoT,6,IOT-Network,IOT-App,2000
Opportunistic Migration,IoT,6,IOT-Network,IOT-App,2000
RFID tags,RFID,12,IOT-App,EPS-Grid,2000
Temperature sensor,RFID,12,IOT-Network,EPS-Grid,2000
UHF communication,RFID,12,IOT-Network,EPS-Grid,2000
Wearable IoT devices,IoT,8,IOT-Network,IOT-App,2000
ROC analysis,IoT,8,IOT-Network,IOT-App,2000
security,intrusion detection system,13,IOT-App,IOT-App,2000
digital signal processing,IoT,6,IOT-Network,IOT-App,2000
novelty detection,IoT,6,IOT-Network,IOT-App,2000
open-source platforms,IoT,6,IOT-Network,IOT-App,2000
data veracity,IoT,12,IOT-Network,IOT-App,2000
unsupervised learning,IoT,12,IOT-Network,IOT-App,2000
Traffic light,emergency vehicle,6,IOT-Network,IOT-Network,2000
Internet-of-Things,emergency vehicle,6,IOT-App,IOT-Network,2000
intersection,emergency vehicle,6,IOT-Network,IOT-Network,2000
Zigbee,emergency vehicle,6,EPS-Store,IOT-Network,2000
vehicle priority management,emergency vehicle,6,IOT-Network,IOT-Network,2000
online travel agents,IoT,6,IOT-Network,IOT-App,2000
distribution-based data,IoT,6,IOT-Network,IOT-App,2000
decision making,IoT,6,IOT-Network,IOT-App,2000
Bayesian-based estimation,IoT,6,IOT-Network,IOT-App,2000
Food industry,IoT,6,IOT-Network,IOT-App,2000
Body sensors,IoT,6,IOT-Network,IOT-App,2000
Animal Husbandry,IoT,6,IOT-Network,IOT-App,2000
E-animal Health,IoT,6,IOT-Network,IOT-App,2000
Mobile RFID System,RFID,8,IOT-Network,EPS-Grid,2000
intelligent bus system,IoT,6,IOT-Network,IOT-App,2000
simulated annealing algorithm,IoT,6,IOT-Network,IOT-App,2000
Color control,feature selection,5,IOT-Network,IOT-Network,2000
Internet of Things,feature selection,8,IOT-App,IOT-Network,2000
LED lighting system,feature selection,5,IOT-Network,IOT-Network,2000
light control,feature selection,5,IOT-Network,IOT-Network,2000
mobile device,feature selection,5,IOT-Network,IOT-Network,2000
multi-channel luminaire,feature selection,5,IOT-Network,IOT-Network,2000
smart homes,feature selection,5,IOT-Network,IOT-Network,2000
smartphone,feature selection,5,EPS-Store,IOT-Network,2000
Zigbee,feature selection,5,EPS-Store,IOT-Network,2000
Fog,IoT,12,IOT-Network,IOT-App,2000
internet of things,wireless communication,10,EPS-Store,IOT-App,2000
Copper foam,TEG,6,IOT-Network,IOT-Network,2000
heat sink,TEG,6,IOT-Network,IOT-Network,2000
power-to-weight ratio,TEG,6,IOT-Network,IOT-Network,2000
thermal resistance model,TEG,6,IOT-Network,IOT-Network,2000
wearable TEG,TEG,6,IOT-Network,IOT-Network,2000
IoT security,CS,6,EPS-Store,IOT-App,2000
1-bit quantization,CS,6,IOT-Network,IOT-App,2000
Service oriented things,IoT,8,IOT-Network,IOT-App,2000
Field informatics,IoT,8,IOT-Network,IOT-App,2000
Smart farm,smart farm,6,IOT-Network,IOT-Network,2000
support vector machines,IoT,9,IOT-Network,IOT-App,2000
spectrum allocation,IoT,9,IOT-Network,IOT-App,2000
machine learning,intrusion detection system,9,IOT-App,IOT-App,2000
compression header,intrusion detection system,9,IOT-Network,IOT-App,2000
routing attack,intrusion detection system,9,IOT-App,IOT-App,2000
reactive jamming,IoT,6,IOT-Network,IOT-App,2000
hierarchical game,IoT,6,IOT-Network,IOT-App,2000
equilibrium,IoT,6,IOT-Network,IOT-App,2000
Smart Health,IoT,6,IOT-Network,IOT-App,2000
Unmanned Aerial Vehicle,UAVs,8,IOT-Network,IOT-App,2000
Wireless Sensor Network,UAVs,8,IOT-App,IOT-App,2000
Data Collection,UAVs,8,IOT-Network,IOT-App,2000
privacy awareness system,IoT,5,IOT-Network,IOT-App,2000
collaborative privacy management,IoT,5,IOT-Network,IOT-App,2000
personal information inference,IoT,5,IOT-Network,IOT-App,2000
power meter,IoT,8,IOT-App,IOT-App,2000
socket communication,IoT,6,IOT-Network,IOT-App,2000
wireless gateway,IoT,6,IOT-Network,IOT-App,2000
Cyber-Physical Manufacturing,CPM,6,IOT-Network,IOT-Network,2000
CMM,CPM,6,IOT-Network,IOT-Network,2000
Modelling,CPM,6,EPS-Grid,IOT-Network,2000
Big data Analytics,CPM,6,IOT-Network,IOT-Network,2000
Sensitivity Analysis,IoT,5,IOT-Network,IOT-App,2000
Cardiac Monitoring,IoT,5,IOT-Network,IOT-App,2000
Data shoe,IoT,6,IOT-Network,IOT-App,2000
Gait monitoring,IoT,6,IOT-Network,IOT-App,2000
Smart shoe,IoT,6,IOT-Network,IOT-App,2000
impedance matching,RF,5,IOT-Network,IOT-App,2000
Low Power Lossy Networks,IoT,6,IOT-Network,IOT-App,2000
internet of things,EH,8,EPS-Store,IOT-Network,2000
S-MANAGE protocol,IoT,10,IOT-Network,IOT-App,2000
SDVS,IoT,10,IOT-Network,IOT-App,2000
Software-defined virtual sensor,IoT,10,IOT-Network,IOT-App,2000
SD-IoT,IoT,10,IOT-Network,IOT-App,2000
Software-defined IoT,IoT,10,IOT-Network,IOT-App,2000
smart street lighting system,smart street,8,IOT-Network,IOT-Network,2000
NB-IoT,smart street,8,IOT-App,IOT-Network,2000
IoT,smart street,8,IOT-App,IOT-Network,2000
smart city,smart street,10,IOT-App,IOT-Network,2000
5G technology,5G,5,IOT-Network,IOT-App,2000
Dual-band,RF,5,IOT-Network,IOT-App,2000
Data provenance,IoT,6,IOT-Network,IOT-App,2000
Private blockchain,IoT,6,IOT-Network,IOT-App,2000
Smart contracts,IoT,6,IOT-Network,IOT-App,2000
End-edge-cloud Network Architecture,IoT,12,IOT-Network,IOT-App,2000
Smart Classroom,IoT,12,IOT-Network,IOT-App,2000
Intrusion Detection,CNNs,6,IOT-Network,IOT-Network,2000
End-edge-cloud Network Architecture,CNNs,6,IOT-Network,IOT-Network,2000
Software Defined Networking,CNNs,6,IOT-App,IOT-Network,2000
Smart Classroom,CNNs,6,IOT-Network,IOT-Network,2000
cyclist monitoring,WSN,6,IOT-Network,IOT-App,2000
Firebase,WSN,6,IOT-Network,IOT-App,2000
Android application,WSN,6,IOT-Network,IOT-App,2000
Intrusion Detection Schemes,IoT,6,IOT-Network,IOT-App,2000
Penetration Testing,IoT,6,IOT-Network,IOT-App,2000
6LowPAN,IoT,8,IOT-Network,IOT-App,2000
Defense Strategy,IoT,6,IOT-Network,IOT-App,2000
Intrusion Detection Schemes,ECG,10,IOT-Network,IOT-App,2000
Penetration Testing,ECG,10,IOT-Network,IOT-App,2000
6LowPAN,ECG,10,IOT-Network,IOT-App,2000
Defense Strategy,ECG,10,IOT-Network,IOT-App,2000
Grant-free,IoT,5,IOT-Network,IOT-App,2000
Wireless networks,IoT,6,EPS-Store,IOT-App,2000
Android mobile application,ECG,6,IOT-Network,IOT-App,2000
Bluetooth,ECG,6,IOT-App,IOT-App,2000
electrocardiography,ECG,8,IOT-Network,IOT-App,2000
Firebase,ECG,6,IOT-Network,IOT-App,2000
Google,ECG,6,IOT-Network,IOT-App,2000
Wireless Application Protocol,IoT,8,IOT-Network,IOT-App,2000
Intelligent Building,IoT,8,IOT-Network,IOT-App,2000
SDN,SOAP,6,IOT-App,IOT-Network,2000
SLA,SOAP,6,IOT-Network,IOT-Network,2000
CPE,SOAP,6,IOT-Network,IOT-Network,2000
Robotic Clouds,SOAP,6,IOT-Network,IOT-Network,2000
Mobility,SOAP,6,IOT-App,IOT-Network,2000
Cognitive Service,SOAP,6,IOT-Network,IOT-Network,2000
Collaborative interactions,SOAP,6,IOT-Network,IOT-Network,2000
5G Systems,5G,6,IOT-Network,IOT-App,2000
Edge Computing,5G,6,IOT-App,IOT-App,2000
Pilot,5G,6,IOT-Network,IOT-App,2000
IoT networks,WSN,8,IOT-Network,IOT-App,2000
Edge Computing,WSN,10,IOT-App,IOT-App,2000
Artificial Intelligence,WSN,8,IOT-App,IOT-App,2000
RF energy harvesting,BLE,6,IOT-Network,IOT-App,2000
interference,BLE,6,IOT-Network,IOT-App,2000
power received,BLE,6,IOT-Network,IOT-App,2000
access point,BLE,6,IOT-Network,IOT-App,2000
IoT (Internet of Things),edge node,6,EPS-Load,IOT-App,2000
Cyber-Physical System,edge node,6,IOT-Network,IOT-App,2000
Cloud Computing,edge node,6,IOT-Network,IOT-App,2000
LP-WAN,LoRa,5,IOT-Network,IOT-App,2000
LoRa Networks,LoRa,5,IOT-Network,IOT-App,2000
LoRa Modulation,LoRa,5,IOT-Network,IOT-App,2000
ISM Interference,LoRa,5,IOT-Network,IOT-App,2000
BER Performance,LoRa,5,IOT-Network,IOT-App,2000
Cybersecurity,IoT,7,IOT-Network,IOT-App,2000
IoT platform,ECDH,6,IOT-Network,IOT-Network,2000
smart home system,ECDH,6,IOT-App,IOT-Network,2000
secure,ECDH,6,IOT-Network,IOT-Network,2000
hybrid cryptosystem,ECDH,6,IOT-Network,IOT-Network,2000
energy harvesting,EH,8,IOT-App,IOT-Network,2000
test platform,EH,6,IOT-Network,IOT-Network,2000
embedded systems,EH,6,EPS-Store,IOT-Network,2000
verification,EH,6,IOT-Network,IOT-Network,2000
system on chip,EH,6,IOT-Network,IOT-Network,2000
photovoltaic,EH,6,EPS-Source,IOT-Network,2000
Blockchain,BA,6,IOT-Network,IOT-Network,2000
Permissioned Blockchain,BA,6,IOT-Network,IOT-Network,2000
Information Spreading,BA,6,IOT-Network,IOT-Network,2000
Communication Complexity,BA,6,IOT-Network,IOT-Network,2000
IoT,BA,6,IOT-App,IOT-Network,2000
IoT,network slicing,18,IOT-App,IOT-App,2000
Slicing,network slicing,6,IOT-Network,IOT-App,2000
5G,MEC,16,IOT-App,IOT-Network,2000
IoT,MEC,18,IOT-App,IOT-Network,2000
Cloud Services,MEC,12,IOT-Network,IOT-Network,2000
Video Surveillance,MEC,12,IOT-Network,IOT-Network,2000
D2D communications,5G,5,IOT-Network,IOT-App,2000
5G networks,5G,6,IOT-App,IOT-App,2000
virtual machine placement,IoT,6,IOT-Network,IOT-App,2000
Cyber,IoT,6,IOT-Network,IOT-App,2000
Hardware-based,IoT,6,IOT-Network,IOT-App,2000
Key,IoT,6,IOT-Network,IOT-App,2000
Industrial IoT,mmWave,5,IOT-App,IOT-Network,2000
factory automation,mmWave,5,IOT-Network,IOT-Network,2000
mmWave communication,mmWave,5,IOT-Network,IOT-Network,2000
5G systems,mmWave,5,IOT-Network,IOT-Network,2000
ray-based modeling,mmWave,5,IOT-Network,IOT-Network,2000
radio channel properties,mmWave,5,IOT-Network,IOT-Network,2000
context-aware services,IoT,5,IOT-Network,IOT-App,2000
mobile nodes,IoT,5,IOT-Network,IOT-App,2000
IoT,EC,8,IOT-App,IOT-App,2000
cloud computing,EC,8,EPS-Grid,IOT-App,2000
fog computing,EC,8,IOT-App,IOT-App,2000
multi-cloud,EC,8,IOT-Network,IOT-App,2000
low power wide area network,IoT,6,IOT-Network,IOT-App,2000
remote software update,IoT,6,IOT-Network,IOT-App,2000
trusted connection,IoT,6,IOT-Network,IOT-App,2000
security,key agreement protocol,5,IOT-App,IOT-Network,2000
