Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
topology management,IoT,4,IOT-App,IOT-App,2000
geographic environment,IoT,4,IOT-App,IOT-App,2000
interaction modeling,IoT,4,IOT-App,IOT-App,2000
Publish/subscribe paradigm,IoT,5,IOT-App,IOT-App,2000
Policy privacy framework,IoT,5,IOT-App,IOT-App,2000
tasking capability,IoT,6,IOT-App,IOT-App,2000
OGC SensorThings API,IoT,15,IOT-App,IOT-App,2000
network virtualization,IoT,15,IOT-App,IOT-App,2000
virtual network embedding,IoT,11,IOT-App,IOT-App,2000
MAC,IoT,15,IOT-App,IOT-App,2000
medium access control protocol,IoT,5,IOT-App,IOT-App,2000
safety message,IoT,5,IOT-App,IOT-App,2000
vehicular ad hoc network,IoT,5,IOT-App,IOT-App,2000
vehicular environment,IoT,5,IOT-App,IOT-App,2000
Industrial Internet of Things,Internet of Things,16,IOT-App,IOT-App,2000
user location discovery,ULD,5,IOT-App,IOT-App,2000
sensor network,ULD,5,EPS-Store,IOT-App,2000
user friendly,ULD,5,IOT-App,IOT-App,2000
fuzzy set,ULD,5,IOT-App,IOT-App,2000
smart homes,ULD,5,IOT-Network,IOT-App,2000
semantic,IoT,6,IOT-App,IOT-App,2000
proof-of-concept,IoT,6,IOT-App,IOT-App,2000
Mobile sink,IoT,12,IOT-App,IOT-App,2000
Multiple sink,IoT,4,IOT-App,IOT-App,2000
Multicast,IoT,4,IOT-App,IOT-App,2000
Data aggregation,IoT,7,IOT-App,IOT-App,2000
Raspberry Pi,IoT,30,IOT-App,IOT-App,2000
autonomous decentralized system,IoT,4,IOT-App,IOT-App,2000
Visual programming,IoT,6,IOT-App,IOT-App,2000
IoT education,IoT,4,IOT-App,IOT-App,2000
Internet of things,QoS,6,IOT-App,IOT-App,2000
Situation-aware,IoT,4,IOT-App,IOT-App,2000
event-driven SOA,IoT,4,IOT-App,IOT-App,2000
Smart objects,IoT,11,IOT-App,IOT-App,2000
Internet of Things,BAN,4,IOT-App,IOT-App,2000
security and privacy,BAN,4,IOT-App,IOT-App,2000
body area network,BAN,4,IOT-App,IOT-App,2000
WNS,BAN,4,IOT-App,IOT-App,2000
quality-of-service,BAN,4,IOT-App,IOT-App,2000
BAN software design,BAN,4,IOT-App,IOT-App,2000
model-driven approach,BAN,4,IOT-App,IOT-App,2000
Home infusion therapy,OPAT,5,IOT-App,IOT-App,2000
Ambulatory care facilities,OPAT,5,IOT-App,IOT-App,2000
Public healthcare practice,OPAT,5,IOT-App,IOT-App,2000
Osteomyelitis,OPAT,5,IOT-App,IOT-App,2000
IoT ecosystem,IoT,20,IOT-App,IOT-App,2000
Design,IoT,6,IOT-App,IOT-App,2000
Algorithms,IoT,6,IOT-App,IOT-App,2000
Measurement,IoT,6,IOT-App,IOT-App,2000
Performance,IoT,10,IOT-App,IOT-App,2000
urban computing,IoT,6,IOT-App,IOT-App,2000
user centricity,IoT,6,IOT-App,IOT-App,2000
task-oriented computing,IoT,6,IOT-App,IOT-App,2000
physical layer security,IoT,6,IOT-App,IOT-App,2000
Vickrey auction,CIoT,5,IOT-App,IOT-App,2000
physical layer security,CIoT,5,IOT-App,IOT-App,2000
cooperative jamming,CIoT,5,IOT-App,IOT-App,2000
incentive mechanism,CIoT,5,IOT-App,IOT-App,2000
CIoT networks,CIoT,5,IOT-App,IOT-App,2000
Smart Device,IoT,4,IOT-App,IOT-App,2000
Smart-Living,IoT,4,IOT-App,IOT-App,2000
Power-Saving,IoT,4,IOT-App,IOT-App,2000
Virtual reality,virtual reality,8,IOT-App,IOT-App,2000
Internet of everything's,IoT,4,IOT-App,IOT-App,2000
Location privacy,IoT,4,EPS-Store,IOT-App,2000
Network enforced policy,IoT,4,IOT-App,IOT-App,2000
Secure analytics,IoT,4,IOT-App,IOT-App,2000
Sensor fusion,IoT,9,IOT-App,IOT-App,2000
Programming,IoT,5,IOT-App,IOT-App,2000
Education,IoT,7,IOT-App,IOT-App,2000
Indoor positioning System,BLE,5,IOT-App,IOT-App,2000
I-beacons,BLE,5,IOT-App,IOT-App,2000
BLE Tags,BLE,5,IOT-App,IOT-App,2000
Received Signal Strength Indicator,BLE,5,IOT-App,IOT-App,2000
internet of things,ICT,5,EPS-Store,IOT-App,2000
multi agent system,ICT,5,IOT-App,IOT-App,2000
PV,ICT,5,EPS-Source,IOT-App,2000
renewable energy,ICT,5,EPS-Source,IOT-App,2000
IoT,heterogeneous networks,4,IOT-App,IOT-App,2000
Mobile applications,IoT,5,IOT-App,IOT-App,2000
Data Processing,IoT,6,IOT-App,IOT-App,2000
requirements engineering,IoT,5,IOT-App,IOT-App,2000
Data privacy,IoT,32,IOT-App,IOT-App,2000
priority control,IoT,6,IOT-App,IOT-App,2000
mobile networks,IoT,6,IOT-App,IOT-App,2000
data collection,IoT,20,IOT-App,IOT-App,2000
Software Quality Model,IoT,6,IOT-App,IOT-App,2000
ISO/IEC 25010,IoT,6,IOT-App,IOT-App,2000
COBIT 4.1,IoT,6,IOT-App,IOT-App,2000
UAV,IoT,10,IOT-App,IOT-App,2000
multi-modal sensing,IoT,8,IOT-App,IOT-App,2000
Smart Factories,IoT,4,IOT-App,IOT-App,2000
Software Platforms,IoT,4,IOT-App,IOT-App,2000
Data Science,IoT,4,IOT-App,IOT-App,2000
Internet of things,DQ,5,IOT-App,EPS-Store,2000
data quality management,DQ,5,IOT-App,EPS-Store,2000
Model-Driven Architecture,DQ,5,IOT-App,EPS-Store,2000
REST API,IoT,5,IOT-App,IOT-App,2000
HTML,IoT,5,IOT-App,IOT-App,2000
DataTweet,IoT,5,IOT-App,IOT-App,2000
Data processing,IoT,5,EPS-Store,IOT-App,2000
Mobile Edge Computing,IoT,16,IOT-App,IOT-App,2000
Security Standards,IoT,5,IOT-App,IOT-App,2000
Smart Farming,IoT,4,IOT-App,IOT-App,2000
Agriculture,IoT,6,IOT-Network,IOT-App,2000
Data Center,IoT,6,IOT-App,IOT-App,2000
certification,IoT,7,IOT-App,IOT-App,2000
model based testing,IoT,7,IOT-App,IOT-App,2000
ambient intelligence,HLA,5,EPS-Grid,IOT-Network,2000
internet of things,HLA,5,EPS-Store,IOT-Network,2000
human presence detection,HLA,5,IOT-App,IOT-Network,2000
sensor fusion,HLA,5,IOT-App,IOT-Network,2000
IoT projects,IoT,4,IOT-App,IOT-App,2000
Arduino,IoT,22,IOT-App,IOT-App,2000
Django framework,IoT,4,IOT-App,IOT-App,2000
Anonymity,IoT,15,IOT-Network,IOT-App,2000
Development tools,IoT,4,IOT-App,IOT-App,2000
Iot,IoT,5,IOT-App,IOT-App,2000
Software,IoT,6,IOT-App,IOT-App,2000
active shooter,IoT,8,IOT-App,IOT-App,2000
emergency management,IoT,8,IOT-App,IOT-App,2000
Internet of Things,XAAL,4,IOT-App,IOT-App,2000
remote access,XAAL,4,IOT-App,IOT-App,2000
home automation,XAAL,4,IOT-App,IOT-App,2000
Interoperable,IoT,9,IOT-App,IOT-App,2000
IAQ,indoor air quality,5,IOT-App,IOT-App,2000
Please insert main key words,IoT,5,IOT-App,IOT-App,2000
electronics,WILGA,4,IOT-App,IOT-App,2000
photonics,WILGA,4,IOT-App,IOT-App,2000
mechatronics,WILGA,4,IOT-App,IOT-App,2000
system commissioning and integration,WILGA,4,IOT-App,IOT-App,2000
large measurement systems,WILGA,4,IOT-App,IOT-App,2000
MTCA industrial standard,WILGA,4,IOT-App,IOT-App,2000
ATCA,WILGA,4,IOT-App,IOT-App,2000
PCB,WILGA,4,IOT-App,IOT-App,2000
AFCK,WILGA,4,IOT-App,IOT-App,2000
WILGA Symposium,WILGA,4,IOT-App,IOT-App,2000
young researchers,WILGA,4,IOT-App,IOT-App,2000
photonics applications. Web engineering,WILGA,4,IOT-App,IOT-App,2000
Internet of Things,WILGA,4,IOT-App,IOT-App,2000
Building Automation System,IoT,4,IOT-App,IOT-App,2000
Comfort,IoT,4,IOT-App,IOT-App,2000
Multi-Agent System,IoT,4,IOT-App,IOT-App,2000
Home Care,IoT,4,IOT-App,IOT-App,2000
Software Architecture,IoT,4,IOT-App,IOT-App,2000
Distributed Infrastructure,IoT,4,IOT-App,IOT-App,2000
Fog-to-cloud computing,IoT,5,IOT-App,IOT-App,2000
image processing,IoT,13,IOT-App,IOT-App,2000
pattern recognition,IoT,4,IOT-App,IOT-App,2000
MSRDS VPL,VPL,5,IOT-App,IOT-App,2000
visual programming,VPL,5,IOT-App,IOT-App,2000
computer science education,VPL,5,IOT-App,IOT-App,2000
Internet of Things,VPL,5,IOT-App,IOT-App,2000
robot,VPL,5,IOT-App,IOT-App,2000
parallel computing,VPL,5,IOT-App,IOT-App,2000
IoT Applications and Services,IoT,6,IOT-App,IOT-App,2000
Cryptocurrency,IoT,5,IOT-App,IOT-App,2000
Security and Privacy,IoT,12,IOT-App,IOT-App,2000
Motion Sensor,IoT,5,IOT-App,IOT-App,2000
Ultrasonic Sensor,IoT,5,IOT-App,IOT-App,2000
IoT,industry 4.0,7,IOT-App,IOT-Network,2000
Battlefield Environments,IoT,4,IOT-App,IOT-App,2000
Tactical Networks,IoT,4,IOT-App,IOT-App,2000
IoT Platform,IoT,9,IOT-App,IOT-App,2000
Internet of Things,CNN,8,IOT-App,IOT-App,2000
IoT,HEMS,5,IOT-App,IOT-Network,2000
embedded devices,IoT,10,IOT-App,IOT-App,2000
systems engineering,IoT,5,IOT-App,IOT-App,2000
incremental mining,IoT,6,IOT-App,IOT-App,2000
usage relation,IoT,6,IOT-App,IOT-App,2000
sequential pattern,IoT,6,IOT-App,IOT-App,2000
Smart Buildings,IoT,5,IOT-App,IOT-App,2000
Digital India,IoT,6,IOT-App,IOT-App,2000
Smart Healthcare,IoT,12,IOT-App,IOT-App,2000
Smart Energy and Smart Infrastructure,IoT,6,IOT-App,IOT-App,2000
Simulation,IoT,15,EPS-Store,IOT-App,2000
Cryptography,IoT,16,IOT-App,IOT-App,2000
Authentication,M2M,6,IOT-App,EPS-Store,2000
Access Control,M2M,6,IOT-App,EPS-Store,2000
Cryptography,M2M,6,IOT-App,EPS-Store,2000
Big Data Analytics,IoT,7,IOT-App,IOT-App,2000
Group authentication,TDS,4,IOT-App,IOT-App,2000
Key agreement,TDS,4,EPS-Load,IOT-App,2000
WiFi,TDS,4,IOT-Network,IOT-App,2000
CSI,TDS,4,IOT-App,IOT-App,2000
TDMA,CSMA,4,EPS-Load,IOT-App,2000
Visible light communication,IoT,8,IOT-App,IOT-App,2000
Intelligent agriculture,Industry 4.0,4,IOT-App,IOT-App,2000
Intelligent monitoring,Industry 4.0,4,IOT-App,IOT-App,2000
Intelligent control,Industry 4.0,4,IOT-App,IOT-App,2000
Microirrigation technology,Industry 4.0,4,IOT-App,IOT-App,2000
cybersecurity,IoT,6,IOT-App,IOT-App,2000
Multi-agent,ADELE,4,IOT-App,IOT-App,2000
A dynamic client,ADELE,4,IOT-App,IOT-App,2000
Sensor data,IoT,4,EPS-Grid,IOT-App,2000
Methodology,IoT,6,IOT-App,IOT-App,2000
Unification,IoT,6,IOT-App,IOT-App,2000
Federation,IoT,9,IOT-App,IOT-App,2000
Modeling approach,IoT,9,IOT-App,IOT-App,2000
literature review,IoT,9,IOT-App,IOT-App,2000
preliminary results,IoT,9,IOT-App,IOT-App,2000
IoT-based,IoT,8,EPS-Source,IOT-App,2000
connectivity maintenance,IoT,8,EPS-Source,IOT-App,2000
IoRT,IoT,8,EPS-Source,IOT-App,2000
neural network,IoT,8,EPS-Source,IOT-App,2000
Testbeds,IoT,5,EPS-Source,IOT-App,2000
Architectures,IoT,5,EPS-Source,IOT-App,2000
Platforms,IoT,5,EPS-Source,IOT-App,2000
Crowd,IoT,5,EPS-Source,IOT-App,2000
Denial of service,IoT,4,EPS-Source,IOT-App,2000
Device-to-device,IoT,4,IOT-Network,IOT-App,2000
Distributed denial of service,IoT,4,EPS-Source,IOT-App,2000
indoor positioning,IoT,12,EPS-Source,IOT-App,2000
location based messaging,IoT,12,EPS-Source,IOT-App,2000
smart buildings,IoT,12,EPS-Source,IOT-App,2000
Component,IoT,4,IOT-Network,IOT-App,2000
Light-weight authentication,IoT,4,EPS-Source,IOT-App,2000
NTRU,IoT,4,EPS-Source,IOT-App,2000
mCoupon,IoT,4,EPS-Source,IOT-App,2000
Digital signature,IoT,4,EPS-Source,IOT-App,2000
Web of Objects,IoT,5,EPS-Source,IOT-App,2000
Smart factory,IoT,8,EPS-Source,IOT-App,2000
Predictive maintenance,IoT,4,EPS-Source,IOT-App,2000
industry4.0,IoT,4,EPS-Source,IOT-App,2000
PHM as a Service,IoT,4,EPS-Source,IOT-App,2000
Prognostics and health management,IoT,4,EPS-Source,IOT-App,2000
Mathematical Modeling,IoT,4,EPS-Source,IOT-App,2000
Mobile RFID,RFID,6,EPS-Source,IOT-Network,2000
UHF RFID Reder,RFID,6,EPS-Source,IOT-Network,2000
IoT Service,RFID,6,EPS-Source,IOT-Network,2000
virtual objects,IoT,5,EPS-Source,IOT-App,2000
Digital factory,IoT,6,EPS-Source,IOT-App,2000
cloud manufacturing,IoT,4,EPS-Source,IOT-App,2000
Environmental things of Internet,EIoT,4,EPS-Source,EPS-Source,2000
ecological environmental monitoring,EIoT,4,EPS-Source,EPS-Source,2000
ecological environmental management,EIoT,4,EPS-Source,EPS-Source,2000
landsenses ecology,EIoT,4,EPS-Source,EPS-Source,2000
spatial layout,EIoT,4,EPS-Source,EPS-Source,2000
5G,CPU,4,IOT-App,IOT-App,2000
Cross-layer,CPU,4,EPS-Source,IOT-App,2000
IoT,CPU,4,IOT-App,IOT-App,2000
Social,SIB,4,EPS-Source,EPS-Store,2000
spatial presence,SIB,4,EPS-Source,EPS-Store,2000
design,SIB,4,EPS-Source,EPS-Store,2000
spatial,SIB,4,EPS-Source,EPS-Store,2000
social connectedness,SIB,4,EPS-Source,EPS-Store,2000
WebRTC,SIB,4,EPS-Source,EPS-Store,2000
media,SIB,4,EPS-Source,EPS-Store,2000
mediated space,SIB,4,EPS-Source,EPS-Store,2000
audio/video communication,SIB,4,EPS-Source,EPS-Store,2000
architecture,SIB,4,EPS-Store,EPS-Store,2000
workplace design,SIB,4,EPS-Source,EPS-Store,2000
interaction design,SIB,4,EPS-Source,EPS-Store,2000
Perception layer security,IoT,5,EPS-Source,IOT-App,2000
Network layer security,IoT,5,EPS-Source,IOT-App,2000
Transport layer security,IoT,5,EPS-Source,IOT-App,2000
Application layer security,IoT,5,EPS-Source,IOT-App,2000
Attacks,IoT,5,EPS-Source,IOT-App,2000
IoT healthcare,IoT,8,EPS-Source,IOT-App,2000
IoT logistics,IoT,8,EPS-Source,IOT-App,2000
IoT energy management,IoT,8,EPS-Source,IOT-App,2000
Decision-making,distribution network operator,12,EPS-Source,EPS-Source,2000
Distribution network operator,distribution network operator,12,EPS-Source,EPS-Source,2000
Multi-micro-grid,distribution network operator,12,EPS-Source,EPS-Source,2000
Multi follower bi-level programming,distribution network operator,12,EPS-Source,EPS-Source,2000
Demand response,distribution network operator,12,EPS-Source,EPS-Source,2000
Residential energy hub,heat pump water heater,6,EPS-Source,EPS-Source,2000
Residential demand response,heat pump water heater,6,EPS-Source,EPS-Source,2000
Heat pump,heat pump water heater,6,EPS-Source,EPS-Source,2000
Optimization,heat pump water heater,6,EPS-Source,EPS-Source,2000
Time-of-use tariff,heat pump water heater,6,EPS-Source,EPS-Source,2000
Carbon emissions,heat pump water heater,6,EPS-Store,EPS-Source,2000
net load forecasting,energy storage,4,EPS-Source,EPS-Source,2000
high renewable penetration,energy storage,4,EPS-Source,EPS-Source,2000
renewable energy integration,energy storage,4,EPS-Source,EPS-Source,2000
Short-term load forecasting,ACDE,4,EPS-Source,EPS-Source,2000
Adaptive load forecasting,ACDE,4,EPS-Source,EPS-Source,2000
Density forecasting,ACDE,4,EPS-Source,EPS-Source,2000
Building thermal performance,ACDE,4,EPS-Source,EPS-Source,2000
Stator flux-oriented vector,PPP,4,EPS-Source,EPS-Source,2000
Fuzzy control,PPP,4,EPS-Source,EPS-Source,2000
Modulation index,PPP,4,EPS-Source,EPS-Source,2000
Battery storage,PPP,4,EPS-Source,EPS-Source,2000
Portable power plant,PPP,4,EPS-Source,EPS-Source,2000
Wind farm,PPP,4,EPS-Grid,EPS-Source,2000
Extreme values,EWS,4,EPS-Source,EPS-Source,2000
Wind systems,EWS,4,EPS-Source,EPS-Source,2000
Mixture distributions,EWS,4,EPS-Source,EPS-Source,2000
Expectation-maximization,EWS,4,EPS-Source,EPS-Source,2000
FFCL,PV,4,EPS-Source,EPS-Source,2000
Feedforward control loop,PV,4,EPS-Source,EPS-Source,2000
NPC,PV,4,IOT-Network,EPS-Source,2000
neutral-point clampedinverters,PV,4,EPS-Source,EPS-Source,2000
PV-UPQC,PV,4,EPS-Source,EPS-Source,2000
photovoltaic-unified power quality conditionersystem,PV,4,EPS-Source,EPS-Source,2000
universal filtering capability,PV,4,EPS-Source,EPS-Source,2000
Wavelet,MG,4,EPS-Source,EPS-Load,2000
Neural network,MG,4,IOT-App,EPS-Load,2000
Renewable energy sources,renewable energy resources,4,EPS-Load,EPS-Source,2000
Reliability,renewable energy resources,4,EPS-Source,EPS-Source,2000
Emission cost,renewable energy resources,4,EPS-Source,EPS-Source,2000
PV system,renewable energy resources,4,EPS-Source,EPS-Source,2000
Wind system and microgrid system,renewable energy resources,4,EPS-Source,EPS-Source,2000
Renewable energy sources,RERs,6,EPS-Load,EPS-Source,2000
Reliability,RERs,6,EPS-Source,EPS-Source,2000
Emission cost,RERs,6,EPS-Source,EPS-Source,2000
PV system,RERs,6,EPS-Source,EPS-Source,2000
Wind system and microgrid system,RERs,6,EPS-Source,EPS-Source,2000
fuzzy logic controller,PV,4,EPS-Store,EPS-Source,2000
stochastic programming,MG,4,IOT-Network,EPS-Load,2000
photovoltaic generations,IMGs,4,EPS-Source,EPS-Load,2000
plug-in electric vehicles,IMGs,4,EPS-Grid,EPS-Load,2000
scenario based method,IMGs,4,EPS-Source,EPS-Load,2000
stochastic generation scheduling,IMGs,4,EPS-Source,EPS-Load,2000
Combined cooling,optimal dispatch,4,EPS-Source,EPS-Source,2000
heating,optimal dispatch,4,EPS-Source,EPS-Source,2000
and power,optimal dispatch,4,EPS-Source,EPS-Source,2000
Bilateral transaction,optimal dispatch,4,EPS-Source,EPS-Source,2000
Energy pricing strategy,optimal dispatch,4,EPS-Source,EPS-Source,2000
Integrated demand response,optimal dispatch,4,EPS-Source,EPS-Source,2000
Two-stage operation optimization,optimal dispatch,4,EPS-Source,EPS-Source,2000
Combined cooling,CCHP,4,EPS-Source,EPS-Source,2000
heating,CCHP,4,EPS-Source,EPS-Source,2000
and power,CCHP,4,EPS-Source,EPS-Source,2000
Bilateral transaction,CCHP,4,EPS-Source,EPS-Source,2000
Energy pricing strategy,CCHP,4,EPS-Source,EPS-Source,2000
Integrated demand response,CCHP,4,EPS-Source,EPS-Source,2000
Two-stage operation optimization,CCHP,4,EPS-Source,EPS-Source,2000
NILM,ON,4,EPS-Store,EPS-Source,2000
Non-Intrusive Load Monitoring,ON,4,EPS-Source,EPS-Source,2000
Operating mode estimation,ON,4,EPS-Source,EPS-Source,2000
Solar power estimation,ON,4,EPS-Source,EPS-Source,2000
DR,ON,4,EPS-Source,EPS-Source,2000
Demand Response,ON,4,EPS-Source,EPS-Source,2000
DSM,ON,4,EPS-Grid,EPS-Source,2000
Demand Side Management,ON,4,EPS-Load,EPS-Source,2000
Smart grid,ON,4,EPS-Source,EPS-Source,2000
Ancillary service,MG,8,EPS-Source,EPS-Load,2000
Flexible ramping product,MG,5,EPS-Source,EPS-Load,2000
Optimal bidding strategy,MG,5,EPS-Source,EPS-Load,2000
maintenance cost,UC,4,EPS-Source,EPS-Store,2000
daily start and stop operation,UC,4,EPS-Source,EPS-Store,2000
weekly start and stop operation,UC,4,EPS-Source,EPS-Store,2000
equivalent start,UC,4,EPS-Source,EPS-Store,2000
equivalent base hours,UC,4,EPS-Source,EPS-Store,2000
Control of smart grid,AI,4,EPS-Source,IOT-App,2000
expert system,AI,4,EPS-Source,IOT-App,2000
fault pattern identification,AI,4,EPS-Source,IOT-App,2000
FL,AI,4,EPS-Source,IOT-App,2000
fuzzy logic,AI,4,IOT-Network,IOT-App,2000
health monitoring,AI,4,IOT-App,IOT-App,2000
neural network,AI,4,EPS-Source,IOT-App,2000
realtime simulation,AI,4,EPS-Source,IOT-App,2000
RESs,AI,4,EPS-Grid,IOT-App,2000
renewable energy systems,AI,4,EPS-Source,IOT-App,2000
SG,AI,4,EPS-Source,IOT-App,2000
smart grid,AI,4,EPS-Source,IOT-App,2000
wind generation systems,AI,4,EPS-Source,IOT-App,2000
Smart grid,energy grids,6,EPS-Source,EPS-Source,2000
Demand response,energy grids,6,EPS-Source,EPS-Source,2000
District heating,energy grids,6,EPS-Source,EPS-Source,2000
Real time pricing,energy grids,6,EPS-Source,EPS-Source,2000
ELM,PV,5,EPS-Source,EPS-Source,2000
PIs,PV,5,EPS-Source,EPS-Source,2000
Combined power gas simulation,electricity transmission networks,4,EPS-Source,EPS-Source,2000
Power gas interdependence,electricity transmission networks,4,EPS-Source,EPS-Source,2000
Security of supply,electricity transmission networks,4,EPS-Source,EPS-Source,2000
Contingency analysis,electricity transmission networks,4,EPS-Source,EPS-Source,2000
AC-optimal power flow,electricity transmission networks,4,EPS-Source,EPS-Source,2000
Transient hydraulic gas simulation,electricity transmission networks,4,EPS-Source,EPS-Source,2000
demand side management,grid-connected microgrid,4,EPS-Source,IOT-Percept,2000
power markets,MG,4,IOT-Compute,EPS-Load,2000
robust optimisation approach,MG,4,EPS-Source,EPS-Load,2000
renewable generation-based microgrid,MG,4,EPS-Source,EPS-Load,2000
upstream grid,MG,4,EPS-Source,EPS-Load,2000
bidding curve,MG,4,EPS-Source,EPS-Load,2000
market operator,MG,4,EPS-Source,EPS-Load,2000
ROA,MG,4,EPS-Source,EPS-Load,2000
MG operator,MG,6,EPS-Source,EPS-Load,2000
time-of-use rate,MG,4,EPS-Source,EPS-Load,2000
demand response program,MG,4,EPS-Source,EPS-Load,2000
DRP,MG,4,IOT-Network,EPS-Load,2000
procurement energy cost reduction,MG,4,EPS-Source,EPS-Load,2000
uncertainty modelling,MG,4,EPS-Source,EPS-Load,2000
robust mixed-integer linear programming problems,MG,4,EPS-Source,EPS-Load,2000
bidding strategy curves,MG,4,EPS-Source,EPS-Load,2000
demand side management,integer linear programming problems,4,EPS-Source,EPS-Source,2000
Controlled charging,electric vehicle,4,EPS-Source,EPS-Source,2000
Wind integration,electric vehicle,4,EPS-Source,EPS-Source,2000
Unit commitment and dispatch,electric vehicle,4,EPS-Source,EPS-Source,2000
Smart meter,PV,16,EPS-Source,EPS-Source,2000
Dynamic tariff,PV,16,EPS-Source,EPS-Source,2000
Mixed-integer non-linear programming,PV,16,EPS-Source,EPS-Source,2000
Net present value analysis,PV,16,EPS-Source,EPS-Source,2000
Microgrids,DG,9,EPS-Load,EPS-Source,2000
Congestion management,energy storage,4,EPS-Source,EPS-Source,2000
Energy storage planning,energy storage,4,EPS-Source,EPS-Source,2000
Uncertainty management,energy storage,4,EPS-Source,EPS-Source,2000
DC bus voltage,DC,12,EPS-Source,EPS-Source,2000
hierarchical/droop control strategy,DC,4,EPS-Source,EPS-Source,2000
current-sharing,DC,4,EPS-Source,EPS-Source,2000
Electricity market operations,FRPs,5,EPS-Source,EPS-Source,2000
FRP,FRPs,5,EPS-Source,EPS-Source,2000
flexible ramping product,FRPs,5,EPS-Source,EPS-Source,2000
operational flexibility,FRPs,5,EPS-Source,EPS-Source,2000
smart grid,FRPs,5,EPS-Source,EPS-Source,2000
uncertainty,FRPs,5,EPS-Source,EPS-Source,2000
variability,FRPs,5,EPS-Source,EPS-Source,2000
variable generation,FRPs,5,EPS-Source,EPS-Source,2000
standalone microgrid,PV,4,IOT-Network,EPS-Source,2000
stand-alone microgrid,particle swarm optimization,4,EPS-Source,IOT-App,2000
multi-scenario,particle swarm optimization,4,EPS-Source,IOT-App,2000
modified chaos particle swarm optimization,particle swarm optimization,4,EPS-Source,IOT-App,2000
combined cooling-heating-power,particle swarm optimization,4,EPS-Source,IOT-App,2000
multi-objective optimization,particle swarm optimization,4,EPS-Source,IOT-App,2000
stand-alone microgrid,MG,4,EPS-Source,EPS-Load,2000
multi-scenario,MG,4,EPS-Source,EPS-Load,2000
modified chaos particle swarm optimization,MG,4,EPS-Source,EPS-Load,2000
